gvkey,datadate,tic,gsector,adj_close_q,revenue,net_income,total_assets,total_liabilities,equity,roe,net_income_ratio,pe,pb,debt_to_equity,eps,dps
GOOGL,2021-04-01,GOOGL,Communication Services,105.61608123779297,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-05,GOOGL,Communication Services,110.03852844238281,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-06,GOOGL,Communication Services,109.55750274658203,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-07,GOOGL,Communication Services,111.0338134765625,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-08,GOOGL,Communication Services,111.5991439819336,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-09,GOOGL,Communication Services,112.60283660888672,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-12,GOOGL,Communication Services,111.31101989746094,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-13,GOOGL,Communication Services,111.79749298095703,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-14,GOOGL,Communication Services,111.17662048339844,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-15,GOOGL,Communication Services,113.32586669921875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-16,GOOGL,Communication Services,113.20188903808594,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-19,GOOGL,Communication Services,113.54950714111328,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-20,GOOGL,Communication Services,113.01642608642578,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-21,GOOGL,Communication Services,112.98369598388672,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-22,GOOGL,Communication Services,111.7027816772461,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-23,GOOGL,Communication Services,114.05384063720703,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-26,GOOGL,Communication Services,114.54975128173828,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-27,GOOGL,Communication Services,113.61002349853516,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-28,GOOGL,Communication Services,116.9851303100586,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-29,GOOGL,Communication Services,118.65730285644531,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-04-30,GOOGL,Communication Services,116.71038818359375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-03,GOOGL,Communication Services,116.19365692138672,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-04,GOOGL,Communication Services,114.39601135253906,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-05,GOOGL,Communication Services,114.78976440429688,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-06,GOOGL,Communication Services,115.90950775146484,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-07,GOOGL,Communication Services,116.63252258300781,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-10,GOOGL,Communication Services,113.64820098876953,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-11,GOOGL,Communication Services,112.57258605957031,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-12,GOOGL,Communication Services,109.1106948852539,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-13,GOOGL,Communication Services,110.53841400146484,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-14,GOOGL,Communication Services,112.98517608642578,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-17,GOOGL,Communication Services,113.50785827636719,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-18,GOOGL,Communication Services,112.1961898803711,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-19,GOOGL,Communication Services,112.64400482177734,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-20,GOOGL,Communication Services,114.40196990966797,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-21,GOOGL,Communication Services,113.76622772216797,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-24,GOOGL,Communication Services,117.08430480957031,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-25,GOOGL,Communication Services,117.17505645751953,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-26,GOOGL,Communication Services,118.0398941040039,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-27,GOOGL,Communication Services,117.16561889648438,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-05-28,GOOGL,Communication Services,116.87651824951172,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-01,GOOGL,Communication Services,118.08304595947266,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-02,GOOGL,Communication Services,117.5578842163086,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-03,GOOGL,Communication Services,116.41680908203125,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-04,GOOGL,Communication Services,118.69747161865234,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-07,GOOGL,Communication Services,119.13037872314453,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-08,GOOGL,Communication Services,118.93897247314453,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-09,GOOGL,Communication Services,119.41007232666016,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-10,GOOGL,Communication Services,120.75843048095703,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-11,GOOGL,Communication Services,120.51395416259766,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-14,GOOGL,Communication Services,121.4417953491211,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-15,GOOGL,Communication Services,120.4241943359375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-16,GOOGL,Communication Services,119.7824935913086,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-17,GOOGL,Communication Services,120.74555206298828,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-18,GOOGL,Communication Services,119.12642669677734,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-21,GOOGL,Communication Services,120.8139877319336,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-22,GOOGL,Communication Services,121.32772827148438,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-23,GOOGL,Communication Services,121.12589263916016,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-24,GOOGL,Communication Services,121.495849609375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-25,GOOGL,Communication Services,121.50426483154297,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-28,GOOGL,Communication Services,121.53153228759766,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-29,GOOGL,Communication Services,121.27020263671875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-06-30,GOOGL,Communication Services,121.08869934082031,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-01,GOOGL,Communication Services,121.44080352783203,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-02,GOOGL,Communication Services,124.23072814941406,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-06,GOOGL,Communication Services,125.15560150146484,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-07,GOOGL,Communication Services,125.43727111816406,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-08,GOOGL,Communication Services,124.01898193359375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-09,GOOGL,Communication Services,124.48959350585938,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-12,GOOGL,Communication Services,125.93466186523438,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-13,GOOGL,Communication Services,126.29765319824219,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-14,GOOGL,Communication Services,127.1858139038086,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-15,GOOGL,Communication Services,125.96389770507812,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-16,GOOGL,Communication Services,125.92919158935547,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-19,GOOGL,Communication Services,123.55680084228516,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-20,GOOGL,Communication Services,125.17494201660156,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-21,GOOGL,Communication Services,126.50346374511719,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-22,GOOGL,Communication Services,127.36878204345703,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-23,GOOGL,Communication Services,131.9246368408203,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-26,GOOGL,Communication Services,132.93629455566406,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-27,GOOGL,Communication Services,130.8187713623047,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-28,GOOGL,Communication Services,134.9783935546875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-29,GOOGL,Communication Services,134.6645050048828,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-07-30,GOOGL,Communication Services,133.6221160888672,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-02,GOOGL,Communication Services,133.7490692138672,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-03,GOOGL,Communication Services,134.51821899414062,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-04,GOOGL,Communication Services,134.0178680419922,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-05,GOOGL,Communication Services,135.1345977783203,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-06,GOOGL,Communication Services,134.6258087158203,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-09,GOOGL,Communication Services,135.79067993164062,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-10,GOOGL,Communication Services,135.68557739257812,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-11,GOOGL,Communication Services,135.16189575195312,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-12,GOOGL,Communication Services,136.06939697265625,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-13,GOOGL,Communication Services,136.5985107421875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-16,GOOGL,Communication Services,137.1757354736328,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-17,GOOGL,Communication Services,135.541259765625,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-18,GOOGL,Communication Services,134.3386993408203,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-19,GOOGL,Communication Services,134.5677947998047,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-20,GOOGL,Communication Services,136.30294799804688,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-23,GOOGL,Communication Services,138.89356994628906,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-24,GOOGL,Communication Services,140.10354614257812,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-25,GOOGL,Communication Services,140.91433715820312,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-26,GOOGL,Communication Services,140.28109741210938,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-27,GOOGL,Communication Services,142.8235626220703,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-30,GOOGL,Communication Services,143.40525817871094,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-08-31,GOOGL,Communication Services,143.5113525390625,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-01,GOOGL,Communication Services,144.02511596679688,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-02,GOOGL,Communication Services,142.11244201660156,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-03,GOOGL,Communication Services,142.56121826171875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-07,GOOGL,Communication Services,143.09779357910156,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-08,GOOGL,Communication Services,142.51312255859375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-09,GOOGL,Communication Services,142.36436462402344,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-10,GOOGL,Communication Services,139.72120666503906,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-13,GOOGL,Communication Services,141.165771484375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-14,GOOGL,Communication Services,141.3760223388672,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-15,GOOGL,Communication Services,143.24557495117188,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-16,GOOGL,Communication Services,142.43280029296875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-17,GOOGL,Communication Services,139.6458282470703,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-20,GOOGL,Communication Services,137.5823974609375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-21,GOOGL,Communication Services,137.893310546875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-22,GOOGL,Communication Services,139.13352966308594,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-23,GOOGL,Communication Services,140.05844116210938,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-24,GOOGL,Communication Services,141.04922485351562,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-27,GOOGL,Communication Services,139.9156036376953,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-28,GOOGL,Communication Services,134.71658325195312,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-29,GOOGL,Communication Services,133.25216674804688,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-09-30,GOOGL,Communication Services,132.58021545410156,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-01,GOOGL,Communication Services,135.42372131347656,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-04,GOOGL,Communication Services,132.56387329101562,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-05,GOOGL,Communication Services,134.90797424316406,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-06,GOOGL,Communication Services,136.43736267089844,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-07,GOOGL,Communication Services,138.08375549316406,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-08,GOOGL,Communication Services,138.63966369628906,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-11,GOOGL,Communication Services,137.77529907226562,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-12,GOOGL,Communication Services,135.33050537109375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-13,GOOGL,Communication Services,136.4542236328125,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-14,GOOGL,Communication Services,139.9939422607422,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-15,GOOGL,Communication Services,140.2091522216797,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-18,GOOGL,Communication Services,141.6075897216797,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-19,GOOGL,Communication Services,142.06285095214844,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-20,GOOGL,Communication Services,140.6068878173828,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-21,GOOGL,Communication Services,140.72293090820312,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-22,GOOGL,Communication Services,136.43881225585938,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-25,GOOGL,Communication Services,136.3203125,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-26,GOOGL,Communication Services,138.16659545898438,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-27,GOOGL,Communication Services,145.01893615722656,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-28,GOOGL,Communication Services,144.6534423828125,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-10-29,GOOGL,Communication Services,146.83245849609375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-01,GOOGL,Communication Services,142.32070922851562,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-02,GOOGL,Communication Services,144.24037170410156,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-03,GOOGL,Communication Services,145.3963165283203,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-04,GOOGL,Communication Services,147.05210876464844,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-05,GOOGL,Communication Services,147.6318359375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-08,GOOGL,Communication Services,147.8093719482422,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-09,GOOGL,Communication Services,147.6977996826172,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-10,GOOGL,Communication Services,144.69757080078125,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-11,GOOGL,Communication Services,144.57159423828125,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-12,GOOGL,Communication Services,147.45925903320312,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-15,GOOGL,Communication Services,147.23509216308594,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-16,GOOGL,Communication Services,146.663818359375,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-17,GOOGL,Communication Services,146.8334197998047,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-18,GOOGL,Communication Services,148.61021423339844,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-19,GOOGL,Communication Services,147.70570373535156,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-22,GOOGL,Communication Services,145.10272216796875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-23,GOOGL,Communication Services,144.58697509765625,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-24,GOOGL,Communication Services,144.92222595214844,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-26,GOOGL,Communication Services,141.0175018310547,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-29,GOOGL,Communication Services,144.33755493164062,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-11-30,GOOGL,Communication Services,140.73434448242188,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-01,GOOGL,Communication Services,139.89529418945312,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-02,GOOGL,Communication Services,141.7940673828125,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-03,GOOGL,Communication Services,140.8374786376953,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-06,GOOGL,Communication Services,141.9815216064453,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-07,GOOGL,Communication Services,146.0623016357422,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-08,GOOGL,Communication Services,146.97177124023438,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-09,GOOGL,Communication Services,146.4282684326172,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-10,GOOGL,Communication Services,146.7882843017578,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-13,GOOGL,Communication Services,144.63116455078125,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-14,GOOGL,Communication Services,142.7273712158203,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-15,GOOGL,Communication Services,145.24057006835938,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-16,GOOGL,Communication Services,143.26095581054688,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-17,GOOGL,Communication Services,140.56324768066406,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-20,GOOGL,Communication Services,140.44619750976562,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-21,GOOGL,Communication Services,142.2964324951172,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-22,GOOGL,Communication Services,145.2147979736328,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-23,GOOGL,Communication Services,145.71218872070312,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-27,GOOGL,Communication Services,146.694091796875,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-28,GOOGL,Communication Services,145.4845733642578,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-29,GOOGL,Communication Services,145.4528350830078,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
GOOGL,2021-12-30,GOOGL,Communication Services,145.00205993652344,33.248,,,,34.353,0.35705003,,27.937155,8.799232,16.133,10.82,0.84
